식사군,음식분류,음식코드,음식명,재료코드,재료명,재료량(g),에너지(kcal),탄수화물(g),지질(g),식물성 지질(g),동물성 지질(g),단백질(g),식물성 단백질(g),동물성 단백질(g),총 식이섬유(g),수용성 식이섬유(g),불용성 식이섬유(g),총당류(g),자당(g),포도당(g),과당(g),유당(g),맥아당(g),갈락토오스(g),수분(g),회분(g),비타민 A (RAE)(μg RAE),비타민 A (RE)(μg RE),레티놀(μg),베타카로틴(μg),비타민 D(μg),비타민 D2 (μg),비타민 D3(μg),비타민 E(mg),비타민 E_α(mg α-TE),알파 토코페롤(mg),베타 토코페롤(mg),감마 토코페롤(mg),델타 토코페롤(mg),알파 토코트리에놀(mg),베타 토코트리에놀(mg),감마 토코트리에놀(mg),델타 토코트리에놀(mg),비타민 K(μg),비타민 K1(μg),비타민 K2(μg),비타민 C(mg),티아민(mg),리보플라빈(mg),나이아신(mg),나이아신(NE)(mg),니코틴산 (mg),니코틴아마이드(mg),비타민 B6(mg),엽산(μg DFE),엽산 - 식품 엽산(μg),엽산 - 첨가 엽산(μg),비타민 B12(μg),판토텐산(mg),비오틴(μg),피리독신(mg),칼슘(mg),식물성 칼슘(mg),동물성 칼슘(mg),인(mg),나트륨(mg),염소(mg),칼륨(mg),마그네슘(mg),철(mg),식물성 철(mg),동물성 철(mg),아연(mg),구리(μg),불소(mg),망간(mg),요오드(μg),셀레늄(μg),코발트(μg),몰리브덴(μg),콜레스테롤(mg),총지방산(g),총 포화지방산 (g),총 단일불포화지방산(g),총 다가불포화지방산(g),총 필수 지방산(g),오메가3지방산(g),오메가6지방산(g),부티르산(4:0)(g),카프로산(6:0)(g),카프릴산(8:0)(g),카프르산(10:0)(g),데세노산(10:1)(g),라우르산(12:0)(g),트라이데칸산(13:0)(g),미리스트산(14:0)(g),미리스톨레산(14:1)(g),펜타데칸산(15:0)(g),팔미트산(16:0)(g),팔리톨레산(16:1)(g),헵타데칸산(17:0)(g),헵타데센산(17:1)(g),스테아르산(18:0)(g),올레산(18:1)(g),박센산(18:1(n-7))(g),리놀레산(18:2(n-6))(g),알파리놀렌산(18:3(n-3))(g),감마리놀렌산(18:3(n-6))(g),스테아리돈산(18:4(n-3))(g),아라키드산(20:0)(g),가돌레산(20:1)(g),에이코사디에노산(20:2(n-6))(g),에이코사트리엔산(20:3(n-3))(g),에이코사트리에노산(20:3(n-6))(g),에이코사테르라에노산(20:4(n-3))(g),아라키돈산(20:4(n-6))(g),에이코펜타에노산(20:5(n-3))(g),헨에이코산산(21:0)(g),베헨산(22:0)(g),에루크산(22:1)(g),도코사디엔산(22:2)(g),도코사펜타에노산(22:5(n-3))(g),도코사펜타에노산(22:5(n-6))(g),도코사헥사에노산(22:6(n-3))(g),트리코산산(23:0)(g),리그노세르산(24:0)(g),네르본산(24:1)(g),총 트랜스지방산(g),트랜스 올레산(18:1(n-9)t)(g),트랜스 리놀레산 (18:2t)(g),트랜스 리놀렌산(18:3t)(g),총 아미노산(mg),필수아미노산(mg),비필수 아미노산(mg),이소루신(mg),루신(mg),라이신(mg),메티오닌(mg),페닐알라닌(mg),트레오닌(mg),트립토판(mg),발린(mg),히스티딘(mg),아르기닌(mg),티로신(mg),시스테인(mg),알라닌(mg),아스파르트산(mg),글루탐산(mg),글리신(mg),프롤린(mg),세린(mg),타우린(mg),함황아미노산 (mg),방향족아미노산(mg),곁가지아미노산(mg)
3,4,246056,건고구마순볶음_HS,1420140000a,참기름,0.5,4.585,7.00E-04,0.49795,0.49795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,3.50E-04,0.0045849998,0.009165,0,0.055,0,0,0,0.2126,0.028885,0.0087,0,0.20095,0.0029499999,0,0,0,0,0.0456,0.0456,0,0,0,3.50E-04,0,0,0,0,0,0,0,0,0,0,0.01915,7.50E-05,0.215,0.215,0,0.495,0.08,0,0.28,0.175,0.00875,0.00875,0,0.00245,0.42,0,7.80E-04,0,0,0,0,0,0.47785,0.073235,0.190845,0.212315,0.21077499,0.00267,0.209645,0,0,0,0,0,0,0,0,0,0,0.043465,6.55E-04,3.40E-04,0,0.02569,0.18501,0.004415,0.208105,0.00267,0.00154,0,0.00289,7.65E-04,0,0,0,0,0,0,0,4.50E-04,0,0,0,0,0,0,4.00E-04,0,0.001455,0,0.001455,0,0.205,0.07,0.135,0.01,0.035,0,0.005,0,0.005,0,0.015,0,0,0,0.01,0.015,0.005,0.025,0.01,0.06,0.01,0,0.015,0,0.06
2,6,246037,건새우그린빈볶음_HS,0320060001a,물엿,5,16.05,4.1515,0,0,0,0.001,0.001,0,0,0,0,1.1029999,0,0,0,0,1.1029999,0,0.845,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.50E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.05,0.65,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.15,0.2,0.15,0,0.15,0,0,0,0
2,6,246037,건새우그린빈볶음_HS,1610050001i,고추장,3,6.51,1.29,0.072,0.072,0,0.177,0.177,0,0.126,0,0,0,0,0,0,0,0,0,1.155,0.246,6.32001,12.64,0,75.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222,0,0,0,0.0063,0.0075,0.081,0,0,0,0.0081,0.648,0,0,0,0.00297,0,0,1.65,1.65,0,4.35,75.3,0,12.18,0,0.057,0.057,0,0.0057,4.5,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,246037,건새우그린빈볶음_HS,1420150000a,콩기름,2,18.3,0.0132,1.9862,1.9862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.00E-04,0,0,0,0,0,0,0,0.9854,0.1919,0.12020001,0.0162,0.5448,0.3042,0,0,0,0,2.1032,2.1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528,0.1178,0,0,0,1.89974,0.29234,0.4342,1.14568,1.14568,0.13116,1.01454,0,0,0,0,0,0,0,0.00156,0,0,0.20428,0.00158,0.00162,0,0.0695,0.38992,0.02812,1.01454,0.13116,0,0,0.006,0.01458,0,0,0,0,0,0,0,0.0069,0,0,0,0,0,0,0.00248,0,0.027520001,6.00E-04,0.01354,0.01338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,246037,건새우그린빈볶음_HS,0610500100a,마늘: 국내산: 생것,1,1.28,0.2642,0.0016,0.0016,0,0.0745,0.0745,0,0.038,0.016,0.023,0.0023,0,0.0023,0,0,0,0,0.648,0.0121,0,0,0,0,0,0,0,0.002,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0.0845,0.00145,0.00161,0.00498,0.00795,0.00468,3.00E-04,0,0.92,0.92,0,0,0.01084,0.0384,0.0010800001,0.12,0.12,0,1.56,0.03,0,5.31,0.24,0.0078,0.0078,0,0.0066,0.35,0,0.00251,0.0111,0.0346,0,0.1079,0,0.00148,5.50E-04,1.80E-04,7.60E-04,7.60E-04,0,7.60E-04,0,0,0,0,0,0,0,2.00E-05,0,0,4.90E-04,0,0,0,2.00E-05,1.70E-04,0,7.60E-04,0,0,0,0,0,0,0,0,0,0,0,0,1.00E-05,0,0,0,0,0,0,1.00E-05,0,0,0,0,0,52.74,26.55,26.19,1,1.96,2.07,0.46,1.68,1.39,0.18,1.71,0.93,15.17,1.18,1.08,1.46,7.43,10.67,1.5,1.12,1.75,0,1.54,3.04,4.67
2,6,246037,건새우그린빈볶음_HS,1610010001i,간장: 왜간장(개량간장),1,0.54,0.0559,0.0019,0.0019,0,0.0741,0.0741,0,0.009,0.007,0.001,0.0278,0.0069999998,0.0098,0.0109,0,0,0,0.72,0.1486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193,0.00536,0.03126,0.03574,0.01749,0.01377,0,0.3,0.3,0,0,0.00592,0.0262,0,0.25,0.25,0,1.27,54.76,0,4.22,0.47,0.0109,0.0109,0,0.0038,0,0,0.00638,0.0118,0.3067,0,0.2027,0,6.00E-05,3.00E-05,1.00E-05,1.00E-05,1.00E-05,0,1.00E-05,0,0,0,0,0,0,0,0,0,0,1.00E-05,0,0,0,1.00E-05,1.00E-05,0,1.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00E-05,0,0,1.00E-05,51.74,22.6,29.14,2.43,4.23,1.52,0.55,2.23,2.03,0.27,2.31,1.09,5.94,0.94,0.62,3.4,4.19,12.3,4.65,0,3.04,0,1.17,3.44,8.97
2,6,246037,건새우그린빈볶음_HS,1420140000a,참기름,1,9.17,0.0014,0.9959,0.9959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,7.00E-04,0.0091699995,0.01833,0,0.11,0,0,0,0.4252,0.05777,0.0174,0,0.4019,0.0058999998,0,0,0,0,0.0912,0.0912,0,0,0,7.00E-04,0,0,0,0,0,0,0,0,0,0,0.0383,1.50E-04,0.43,0.43,0,0.99,0.16,0,0.56,0.35,0.0175,0.0175,0,0.0049,0.84,0,0.00156,0,0,0,0,0,0.9557,0.14647,0.38169,0.42463,0.42154998,0.00534,0.41929,0,0,0,0,0,0,0,0,0,0,0.08693,0.00131,6.80E-04,0,0.05138,0.37002,0.00883,0.41621,0.00534,0.00308,0,0.00578,0.00153,0,0,0,0,0,0,0,9.00E-04,0,0,0,0,0,0,8.00E-04,0,0.00291,0,0.00291,0,0.41,0.14,0.27,0.02,0.07,0,0.01,0,0.01,0,0.03,0,0,0,0.02,0.03,0.01,0.05,0.02,0.12,0.02,0,0.03,0,0.12
2,6,246037,건새우그린빈볶음_HS,0410010002a,강낭콩: 생것,45,77.4,14.571,0.387,0.387,0,3.96,3.96,0,6.345,0.9,5.445,0,0,0,0,0,0,0,25.245,0.837,1.9876499,3.97485,0,23.85,0,0,0,0.387,0.0792,0.045,0,0.342,0,0,0,0,0,0.7605,0.7605,0,0.954,0.20205,0.0558,0.84645,1.6852499,0.087749995,0.7587,0,28.35,28.35,0,0,0,0,0.026999999,22.05,22.05,0,126.45,0,0,328.5,40.05,1.3995,1.3995,0,0.6705,137.7,0,0.3996,0,1.8765,0,107.951,0,0.49275,0.09945,0.04365,0.34965,0.2241,0.1206,0.22905,0,0,0,0,0,0,0,4.50E-04,0,4.50E-04,0.0783,0,0,0,0.01035,0.0342,0.00945,0.10395,0.1206,0.1251,0,0.0018,0,0,0,0,0,0,0,0,0.00315,0,0,0,0,0,0,0.0045,0,0,0,0,0,3763.8,1780.65,1983.15,156.6,310.05,270.45,42.75,218.25,182.7,50.4,200.25,110.25,238.95,124.65,38.25,174.6,454.5,615.15,161.1,171,243.9,0,81,393.3,666.9
2,6,246037,건새우그린빈볶음_HS,1130041201b,새우: 잔새우: 말린 것,2,5.76,0.074,0.068,0,0.068,1.134,0,1.134,0,0,0,0,0,0,0,0,0,0,0.368,0.326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032,0.0018,0.114,0,0,0,0.0168,4.6,0,0,0.22,0,0,0,42,0,42,22.32,13.58,0,12.38,0,0.072,0,0.072,0.1372,0,0,0,1.65,3.758,0,0,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,246021,건시래기지짐_HS,1610180001a,소금: 식염,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0,335.97,0,1.35,0.24,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,246021,건시래기지짐_HS,1420140000a,참기름,1,9.17,0.0014,0.9959,0.9959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,7.00E-04,0.0091699995,0.01833,0,0.11,0,0,0,0.4252,0.05777,0.0174,0,0.4019,0.0058999998,0,0,0,0,0.0912,0.0912,0,0,0,7.00E-04,0,0,0,0,0,0,0,0,0,0,0.0383,1.50E-04,0.43,0.43,0,0.99,0.16,0,0.56,0.35,0.0175,0.0175,0,0.0049,0.84,0,0.00156,0,0,0,0,0,0.9557,0.14647,0.38169,0.42463,0.42154998,0.00534,0.41929,0,0,0,0,0,0,0,0,0,0,0.08693,0.00131,6.80E-04,0,0.05138,0.37002,0.00883,0.41621,0.00534,0.00308,0,0.00578,0.00153,0,0,0,0,0,0,0,9.00E-04,0,0,0,0,0,0,8.00E-04,0,0.00291,0,0.00291,0,0.41,0.14,0.27,0.02,0.07,0,0.01,0,0.01,0,0.03,0,0,0,0.02,0.03,0.01,0.05,0.02,0.12,0.02,0,0.03,0,0.12
1,11,246021,건시래기지짐_HS,0610570801c,무: 무청시래기: 삶은것,55,12.65,2.574,0.1485,0.1485,0,0.869,0.869,0,2.365,0.77,1.595,0,0,0,0,0,0,0,51.15,0.2585,81.90436,163.808,0,982.85,0,0,0,0.1595,0.15454999,0.154,0,0.0055,0,0,0,0,0,253.699,253.6985,0,0,0.0451,0.0253,0.02145,0.19855,0.0198,0.00165,0,6.05,6.05,0,0,0,0,0.00495,59.4,59.4,0,6.6,50.05,0,0,4.95,0.803,0.803,0,0.0935,19.8,0,0.0473,0,0.7095,0,4.939,0,0.22825,0.0275,0.0231,0.1782,0.0924,0.08085,0.09735,0,0,0,0,0,0,0,5.50E-04,0,0,0.02255,0.0011,5.50E-04,0,0.0022,0.00165,0.0198,0.01155,0.08085,0.0858,0,5.50E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011,5.50E-04,0,0,0,0,822.25,410.85,411.4,32.45,87.45,58.85,18.7,46.75,43.45,10.45,46.75,18.7,47.3,32.45,15.95,53.35,82.5,95.7,45.65,42.9,42.9,0,34.65,89.65,166.65
1,11,246021,건시래기지짐_HS,0611570300a,파: 소파(실파),5,0.8,0.16,0.005,0.005,0,0.075,0.075,0,0.089,0,0,0,0,0,0,0,0,0,4.715,0.045,3,6,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.0025,0.004,0.02,0,0,0,0,0,0,0,0,0,0,0,3.75,3.75,0,1.95,0.1,0,13.55,0.65145,0.04,0.04,0,0.0297,0,0,0,0,0,0,0,0,0.0047,0.0013,2.00E-04,0.0032,0.00165,0,0.0032,0,0,0,0,0,0,0,5.00E-05,0,0,0.0011,0,0,0,1.50E-04,2.00E-04,0,0.00165,0,0.00155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,246021,건시래기지짐_HS,1610010004i,간장: 재래간장,5,1.7,0.1235,0.0015,0.0015,0,0.296,0.296,0,0.02,0.02,0,0.0145,0,0.006,0.0085,0,0,0,3.53,1.0505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00705,0.00545,0.0433,0.10535,0.031799998,0.0115,0.0013,1.6,1.6,0,0.0145,0.03075,0.2725,3.00E-04,1.95,1.95,0,6.05,399.95,0,32.85,10.4,0.033,0.033,0,0.0195,0,0,0.01865,0.1055,2.453,0,1.78,0,5.50E-04,1.50E-04,1.00E-04,2.00E-04,2.00E-04,0,2.00E-04,0,0,0,0,0,0,0,0,0,0,1.00E-04,0,0,0,5.00E-05,1.00E-04,0,2.00E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00E-05,0,0,5.00E-05,202.6,71.6,131,7.25,10.6,15.1,3.65,7.2,7.15,3.7,9,4.2,3.75,3.3,1.3,19.05,32.75,45,9.45,11.55,8.6,0,4.95,14.2,26.85
1,11,246021,건시래기지짐_HS,0610500100a,마늘: 국내산: 생것,2,2.56,0.5284,0.0032,0.0032,0,0.149,0.149,0,0.076,0.032,0.046,0.0046,0,0.0046,0,0,0,0,1.296,0.0242,0,0,0,0,0,0,0,0.004,0.004,0.004,0,0,0,0,0,0,0,0,0,0,0.169,0.0029,0.00322,0.00996,0.0159,0.00936,6.00E-04,0,1.84,1.84,0,0,0.02168,0.0768,0.0021600001,0.24,0.24,0,3.12,0.06,0,10.62,0.48,0.0156,0.0156,0,0.0132,0.7,0,0.00502,0.0222,0.0692,0,0.2158,0,0.00296,0.0011,3.60E-04,0.00152,0.0015199999,0,0.00152,0,0,0,0,0,0,0,4.00E-05,0,0,9.80E-04,0,0,0,4.00E-05,3.40E-04,0,0.00152,0,0,0,0,0,0,0,0,0,0,0,0,2.00E-05,0,0,0,0,0,0,2.00E-05,0,0,0,0,0,105.48,53.1,52.38,2,3.92,4.14,0.92,3.36,2.78,0.36,3.42,1.86,30.34,2.36,2.16,2.92,14.86,21.34,3,2.24,3.5,0,3.08,6.08,9.34
1,11,246021,건시래기지짐_HS,0520010004e,참깨: 흰깨: 볶은것,1,5.57,0.2183,0.4511,0.4511,0,0.2596,0.2596,0,0.141,0.017,0.124,0,0,0,0,0,0,0,0.026,0.045,0.010829999,0.02167,0,0.13,0,0,0,0.2298,0.02386,0.0011999999,0,0.2258,0.0028,0,0,0,0,0,0,0,0,0.00345,0.02932,0.03747,0.094840005,0.034679998,0.00279,0,1.5,1.5,0,0,0.00628,0,0,8.54,8.54,0,7.02,0.02,0,4.59,3.53,0.0639,0.0639,0,0.0511,11.03,0,0.01304,0,0.0331,0,0.3858,0,0.43299,0.07098,0.1767,0.18476,0.18303,0.00172,0.18304,0,0,0,0,0,0,0,9.00E-05,0,0,0.04171,6.10E-04,3.30E-04,0,0.0251,0.17122,0.00404,0.18131,0.00172,0.00149,0,0.00276,7.80E-04,2.40E-04,0,0,0,0,0,0,5.60E-04,0,0,0,0,0,9.00E-05,3.50E-04,5.00E-05,5.50E-04,2.00E-04,2.60E-04,9.00E-05,215.97,101.21,114.76,7.77,15.48,6.14,5.72,10.13,8.05,3.45,9.86,5.64,28.97,7.59,4.48,10.77,18.62,43.55,11.64,7.65,10.46,0,10.2,21.17,33.11
1,11,246021,건시래기지짐_HS,0310050003a,설탕: 백설탕,1,3.87,0.9996,1.00E-04,1.00E-04,0,0,0,0,0,0,0,0.997,0.997,0,0,0,0,0,0,3.00E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00594,0,0,0,0,0,0,0,0,0,0.0011,0,0,0.04,0.04,0,0,0.01,0,0.01,0.01,0.0013,0.0013,0,0,0,0,0,0,0.0171,0,0.0503,0,8.00E-05,8.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,6.00E-05,0,0,2.00E-05,0,0,0,1.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.02,0,0
2,11,246080,계란죽_HS,1610400001b,후추: 분말,0.1,0.306,0.056,0.0041,0.0041,0,0.0113,0.0113,0,0.02458,0,0,0,0,0,0,0,0,0,0.0151,0.0038,0.011,0.022,0,0.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1637,0,0,0,1.10E-04,2.20E-04,0.0011,0,0,0,3.40E-04,0.01,0,0,0,0,0,0,0.281,0.281,0,0.167,0.046,0,1.103,0,0.0195,0.0195,0,0.00142,1.1,0,0.00563,0.0082,0.0031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11,246080,계란죽_HS,1010010007a,달걀: 유정란: 생것 ,50,78,4.05,4.2,0,4.2,5.45,0,5.45,0,0,0,0,0,0,0,0,0,0,35.6,0.7,225.5415,226.083,225,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.225,0.2,0,0,0,0,0,0,0,0,0,0,0,31.5,0,31.5,122.5,81.5,0,66.5,0,1.45,0,1.45,0,0,0,0,0,0,0,0,0,3.182,1.1585,1.427,0.5965,0.53,0.049,0.5475,0,0,0,0,0,0,0,0.0125,0,0,0.8565,0,0,0,0.2895,1.427,0,0.53,0,0.0175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11,246080,계란죽_HS,0120010500a,멥쌀: 논벼: 백미 (국내산): 일반형: 일품,45,158.85,35.325,0.045,0.045,0,2.565,2.565,0,0.432,0,0,0,0,0,0,0,0,0,6.93,0.135,0.14985,0.30015,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0.009,0.405,0,0,0,0,0,0,0,0,0,0,0,2.7,2.7,0,34.65,2.25,0,41.4,0,0.63,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11,246080,계란죽_HS,1420140000a,참기름,2.5,22.925,0.0035,2.48975,2.48975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.00175,0.022925,0.045825,0,0.275,0,0,0,1.063,0.144425,0.0435,0,1.00475,0.014749999,0,0,0,0,0.228,0.228,0,0,0,0.00175,0,0,0,0,0,0,0,0,0,0,0.09575,3.75E-04,1.075,1.075,0,2.475,0.4,0,1.4,0.875,0.04375,0.04375,0,0.01225,2.1,0,0.0039,0,0,0,0,0,2.38925,0.366175,0.954225,1.06158,1.053875,0.01335,1.04823,0,0,0,0,0,0,0,0,0,0,0.217325,0.003275,0.0017000001,0,0.12845,0.92505,0.022075001,1.04052,0.01335,0.0077,0,0.01445,0.003825,0,0,0,0,0,0,0,0.00225,0,0,0,0,0,0,0.002,0,0.007275,0,0.007275,0,1.025,0.35,0.675,0.05,0.175,0,0.025,0,0.025,0,0.075,0,0,0,0.05,0.075,0.025,0.125,0.05,0.3,0.05,0,0.075,0,0.3
2,11,246080,계란죽_HS,1610180001a,소금: 식염,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0,335.97,0,1.35,0.24,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,246077,고등어양념구이_HS,0611100100a,양파: 국내산: 생것,10,2.9,0.667,0.004,0.004,0,0.095,0.095,0,0.17,0,0.17,0.57399994,0.06499999,0.27899998,0.22999999,0,0,0,9.2,0.033,0.016699998,0.0333,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588,0.0035,0.0011,0.0099,0.0286,0.0095,4.00E-04,0,1.1,1.0999999,0,0,0.0106,0.057,0.0011,1.5,1.5,0,2.7,0.3,0,14.5,0.8,0.02,0.02,0,0.015,0.7,0,0.0176,0,0.117,0,0.053,0,0.0038,0.0011,6.00E-04,0.0021,0.0017999999,1.00E-04,0.002,0,0,0,0,0,0,0,0,0,0,9.00E-04,0,0,0,1.00E-04,6.00E-04,0,0.0017,1.00E-04,2.00E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00E-04,0,0,0,0,0,74,36.8,37.199997,1.9,3.7,4.5,0.6,3,2.1,1.1,2.4,1.3,16.2,1.5,0.9,1.8,7.5,20.2,2,1.4,1.9,0,1.5,5.6,8
2,4,246077,고등어양념구이_HS,0610870100a,생강: 구근: 국내산,2,0.479706,0.11216,0.00171324,0.00171324,0,0.0110789,0.0110789,0,0.0296961,0.00342647,0.0262696,0.0051397057,0,0.0022843138,0.002855392,0,0,0,1.00738,0.00982255,0.01808034,0.0361721,0,0.21701,0,0,0,0.005825,0.005825,0.005825,0,0,0,0,0,0,0,0,0,0,0.0171324,0,5.94E-04,0.00567652,0.011946961,6.85E-05,0.0056079905,0,0,0,0,0,0.00282113,0,3.88E-04,0.205588,0.205588,0,0.376912,0.0456863,0,3.84907,0.422598,0.0108505,0.0108505,0,0.00239853,0.491127,0,0.0205131,0,0.0122211,0,0.0301529,0,0.00193024,6.97E-04,1.71E-04,0.00106221,8.11E-04,1.37E-04,9.37E-04,0,6.85E-05,0,0,0,5.71E-05,0,1.14E-05,0,0,3.88E-04,0,0,0,9.14E-05,1.71E-04,0,6.74E-04,1.37E-04,2.51E-04,0,0,0,0,0,0,0,0,0,0,3.43E-05,0,0,0,0,0,0,4.57E-05,0,0,0,0,0,11.558627,5.162549,6.3960786,0.536814,0.856618,0.159902,0.285539,0.571078,0.651029,0.376912,0.571078,0.239853,0.913725,0.456863,0.296961,0.513971,2.18152,1.4848,0.513971,0.262696,0.685294,0,0.5825,1.40485,1.9645095
2,4,246077,고등어양념구이_HS,0320060001a,물엿,2.5,8.025,2.07575,0,0,0,5.00E-04,5.00E-04,0,0,0,0,0.5515,0,0,0,0,0.5515,0,0.4225,0.00125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35000002,0.025,0.325,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0.075,0.1,0.075,0,0.075,0,0,0,0
